iter	Passed	Remaining
3218	349632	193443
3219	349731	193329
3220	349844	193223
3221	349938	193107
3222	350042	192995
3223	350148	192885
3224	350249	192773
3225	350361	192666
3226	350472	192558
3227	350583	192451
3228	350689	192341
3229	350799	192233
3230	350902	192122
3231	351016	192016
3232	351123	191907
3233	351237	191801
3234	351333	191685
3235	351432	191571
3236	351536	191460
3237	351650	191354
3238	351747	191240
3239	351852	191129
3240	351964	191023
3241	352076	190916
3242	352177	190803
3243	352275	190689
3244	352377	190576
3245	352479	190464
3246	352583	190353
3247	352695	190246
3248	352798	190135
3249	352901	190023
3250	353016	189918
3251	353128	189811
3252	353239	189704
3253	353341	189592
3254	353434	189475
3255	353539	189364
3256	353652	189258
3257	353751	189145
3258	353859	189036
3259	353961	188924
3260	354071	188816
3261	354174	188704
3262	354282	188596
3263	354379	188481
3264	354482	188369
3265	354588	188259
3266	354693	188149
3267	354800	188039
3268	354906	187930
3269	355014	187821
3270	355116	187709
3271	355223	187599
3272	355316	187483
3273	355426	187375
3274	355531	187264
3275	355632	187151
3276	355738	187042
3277	355837	186928
3278	355947	186820
3279	356056	186712
3280	356164	186603
3281	356272	186494
3282	356376	186383
3283	356478	186272
3284	356593	186166
3285	356687	186050
3286	356785	185936
3287	356891	185826
3288	356991	185713
3289	357094	185602
3290	357206	185495
3291	357321	185390
3292	357420	185276
3293	357533	185170
3294	357633	185057
3295	357733	184944
3296	357826	184828
3297	357935	184719
3298	358046	184612
3299	358155	184504
3300	358254	184390
3301	358365	184283
3302	358472	184174
3303	358582	184066
3304	358686	183955
3305	358785	183842
3306	358891	183732
3307	358999	183623
3308	359100	183511
3309	359209	183403
3310	359322	183296
3311	359437	183191
3312	359534	183076
3313	359640	182967
3314	359738	182853
3315	359838	182740
3316	359946	182631
3317	360057	182524
3318	360165	182415
3319	360226	182283
3320	360334	182174
3321	360434	182061
3322	360540	181951
3323	360647	181842
3324	360748	181730
3325	360852	181619
3326	360953	181507
3327	361059	181397
3328	361172	181291
3329	361278	181181
3330	361394	181077
3331	361502	180968
3332	361614	180861
3333	361718	180750
3334	361822	180640
3335	361925	180528
3336	362031	180419
3337	362139	180310
3338	362242	180198
3339	362354	180092
3340	362458	179981
3341	362566	179873
3342	362671	179762
3343	362783	179655
3344	362887	179545
3345	362994	179435
3346	363104	179328
3347	363217	179221
3348	363321	179111
3349	363432	179003
3350	363535	178892
3351	363633	178779
3352	363740	178670
3353	363847	178560
3354	363946	178447
3355	364045	178334
3356	364137	178217
3357	364233	178103
3358	364345	177996
3359	364455	177889
3360	364566	177781
3361	364662	177667
3362	364764	177555
3363	364861	177441
3364	364972	177334
3365	365084	177227
3366	365198	177121
3367	365310	177014
3368	365402	176898
3369	365505	176787
3370	365612	176678
3371	365720	176569
3372	365828	176460
3373	365939	176353
3374	366052	176247
3375	366141	176129
3376	366241	176017
3377	366332	175900
3378	366443	175793
3379	366544	175681
3380	366659	175576
3381	366764	175465
3382	366873	175357
3383	366967	175242
3384	367072	175132
3385	367179	175022
3386	367287	174914
3387	367382	174799
3388	367491	174691
3389	367597	174581
3390	367700	174470
3391	367810	174363
3392	367912	174251
3393	368026	174145
3394	368134	174036
3395	368237	173925
3396	368335	173812
3397	368443	173704
3398	368552	173595
3399	368660	173487
3400	368767	173378
3401	368877	173270
3402	368964	173151
3403	369065	173039
3404	369167	172928
3405	369276	172820
3406	369382	172711
3407	369487	172601
3408	369591	172490
3409	369687	172376
3410	369794	172267
3411	369892	172153
3412	370003	172046
3413	370106	171935
3414	370206	171823
3415	370306	171710
3416	370413	171602
3417	370521	171493
3418	370626	171383
3419	370737	171276
3420	370836	171163
3421	370947	171056
3422	371058	170949
3423	371164	170839
3424	371259	170725
3425	371364	170615
3426	371473	170507
3427	371570	170393
3428	371669	170281
3429	371777	170172
3430	371887	170064
3431	371990	169953
3432	372102	169846
3433	372206	169736
3434	372317	169629
3435	372426	169521
3436	372541	169416
3437	372645	169305
3438	372752	169196
3439	372859	169087
3440	372962	168976
3441	373054	168860
3442	373165	168753
3443	373270	168643
3444	373376	168534
3445	373475	168421
3446	373569	168306
3447	373665	168192
3448	373770	168083
3449	373880	167975
3450	373993	167868
3451	374105	167762
3452	374222	167657
3453	374313	167541
3454	374418	167431
3455	374515	167318
3456	374629	167212
3457	374734	167102
3458	374844	166994
3459	374953	166886
3460	375059	166777
3461	375165	166667
3462	375274	166559
3463	375377	166449
3464	375486	166341
3465	375589	166230
3466	375684	166115
3467	375796	166009
3468	375905	165901
3469	376012	165792
3470	376111	165679
3471	376211	165567
3472	376315	165457
3473	376421	165347
3474	376531	165240
3475	376635	165130
3476	376730	165016
3477	376841	164908
3478	376945	164798
3479	377043	164685
3480	377157	164579
3481	377267	164472
3482	377377	164364
3483	377480	164253
3484	377586	164144
3485	377691	164034
3486	377799	163926
3487	377897	163813
3488	377997	163701
3489	378096	163588
3490	378205	163480
3491	378306	163369
3492	378419	163262
3493	378521	163152
3494	378633	163045
3495	378739	162936
3496	378850	162828
3497	378961	162721
3498	379069	162613
3499	379179	162505
3500	379280	162394
3501	379388	162285
3502	379500	162178
3503	379610	162071
3504	379712	161960
3505	379826	161854
3506	379941	161748
3507	380046	161638
3508	380150	161528
3509	380259	161420
3510	380372	161314
3511	380470	161201
3512	380585	161096
3513	380691	160986
3514	380802	160879
3515	380897	160765
3516	380998	160654
3517	381101	160543
3518	381196	160429
3519	381286	160313
3520	381395	160205
3521	381502	160096
3522	381606	159986
3523	381715	159878
3524	381818	159767
3525	381930	159661
3526	382034	159551
3527	382134	159439
3528	382241	159330
3529	382343	159219
3530	382393	159086
3531	382498	158977
3532	382609	158870
3533	382720	158763
3534	382831	158655
3535	382949	158551
3536	383063	158445
3537	383172	158337
3538	383279	158228
3539	383395	158123
3540	383494	158011
3541	383603	157903
3542	383711	157794
3543	383811	157683
3544	383920	157575
3545	384030	157467
3546	384133	157357
3547	384249	157252
3548	384339	157136
3549	384438	157024
3550	384543	156914
3551	384647	156804
3552	384759	156697
3553	384870	156590
3554	384976	156481
3555	385070	156367
3556	385172	156256
3557	385277	156146
3558	385368	156031
3559	385470	155920
3560	385567	155807
3561	385670	155697
3562	385780	155589
3563	385874	155475
3564	385986	155369
3565	386097	155261
3566	386206	155153
3567	386299	155039
3568	386403	154929
3569	386514	154822
3570	386624	154714
3571	386735	154607
3572	386844	154499
3573	386957	154393
3574	387064	154284
3575	387170	154175
3576	387269	154063
3577	387378	153955
3578	387490	153848
3579	387596	153739
3580	387701	153629
3581	387801	153518
3582	387910	153410
3583	388014	153300
3584	388114	153188
3585	388216	153078
3586	388317	152967
3587	388430	152860
3588	388538	152752
3589	388642	152642
3590	388747	152532
3591	388850	152422
3592	388947	152309
3593	389058	152202
3594	389160	152091
3595	389264	151982
3596	389372	151873
3597	389479	151764
3598	389582	151654
3599	389686	151544
3600	389796	151437
3601	389914	151332
3602	390021	151223
3603	390122	151112
3604	390223	151001
3605	390330	150892
3606	390442	150786
3607	390581	150689
3608	390691	150582
3609	390799	150474
3610	390900	150363
3611	391005	150253
3612	391117	150146
3613	391226	150038
3614	391328	149928
3615	391442	149821
3616	391551	149714
3617	391660	149605
3618	391762	149495
3619	391866	149385
3620	391957	149270
3621	392069	149163
3622	392177	149055
3623	392289	148948
3624	392392	148838
3625	392485	148724
3626	392590	148615
3627	392696	148505
3628	392806	148398
3629	392892	148281
3630	393005	148175
3631	393110	148066
3632	393217	147957
3633	393323	147848
3634	393427	147738
3635	393539	147631
3636	393633	147517
3637	393729	147405
3638	393840	147297
3639	393952	147191
3640	394077	147089
3641	394177	146977
3642	394273	146864
3643	394389	146759
3644	394492	146649
3645	394596	146539
3646	394709	146433
3647	394812	146322
3648	394924	146216
3649	395026	146105
3650	395130	145995
3651	395239	145888
3652	395341	145777
3653	395451	145669
3654	395557	145561
3655	395669	145453
3656	395766	145341
3657	395866	145230
3658	395968	145119
3659	396076	145011
3660	396179	144901
3661	396289	144793
3662	396389	144682
3663	396489	144571
3664	396596	144462
3665	396705	144354
3666	396805	144243
3667	396909	144133
3668	397015	144025
3669	397130	143919
3670	397235	143809
3671	397338	143699
3672	397439	143588
3673	397551	143482
3674	397656	143372
3675	397765	143264
3676	397879	143158
3677	397992	143052
3678	398105	142945
3679	398163	142819
3680	398267	142709
3681	398359	142595
3682	398467	142487
3683	398574	142378
3684	398684	142271
3685	398797	142165
3686	398910	142058
3687	399012	141948
3688	399114	141837
3689	399217	141727
3690	399330	141621
3691	399438	141513
3692	399548	141405
3693	399657	141297
3694	399762	141188
3695	399879	141082
3696	399990	140975
3697	400102	140868
3698	400201	140757
3699	400286	140641
3700	400400	140535
3701	400507	140426
3702	400617	140318
3703	400723	140210
3704	400820	140097
3705	400922	139987
3706	401032	139879
3707	401134	139769
3708	401237	139659
3709	401341	139549
3710	401449	139441
3711	401545	139329
3712	401653	139221
3713	401759	139112
3714	401862	139002
3715	401968	138893
3716	402075	138784
3717	402169	138671
3718	402271	138561
3719	402373	138451
3720	402471	138339
3721	402581	138231
3722	402695	138125
3723	402802	138017
3724	402909	137908
3725	403011	137798
3726	403116	137688
3727	403225	137581
3728	403339	137475
3729	403459	137370
3730	403581	137267
3731	403689	137159
3732	403799	137051
3733	403923	136948
3734	404040	136843
3735	404164	136740
3736	404289	136638
3737	404414	136535
3738	404516	136425
3739	404620	136316
3740	404730	136208
3741	404828	136096
3742	404950	135993
3743	405062	135886
3744	405170	135778
3745	405271	135667
3746	405377	135558
3747	405469	135445
3748	405554	135328
3749	405648	135216
3750	405760	135109
3751	405875	135003
3752	405974	134892
3753	406064	134778
3754	406167	134668
3755	406274	134559
3756	406382	134451
3757	406497	134345
3758	406603	134236
3759	406705	134126
3760	406804	134015
3761	406912	133906
3762	407022	133799
3763	407137	133693
3764	407237	133582
3765	407349	133475
3766	407461	133368
3767	407566	133259
3768	407655	133145
3769	407761	133036
3770	407875	132929
3771	407988	132823
3772	408096	132715
3773	408204	132606
3774	408309	132497
3775	408419	132390
3776	408523	132280
3777	408634	132173
3778	408736	132063
3779	408826	131949
3780	408933	131840
3781	409039	131731
3782	409145	131623
3783	409245	131512
3784	409346	131401
3785	409447	131291
3786	409546	131180
3787	409656	131072
3788	409756	130962
3789	409871	130856
3790	409966	130743
3791	410073	130635
3792	410184	130527
3793	410291	130419
3794	410383	130306
3795	410515	130205
3796	410640	130102
3797	410766	130000
3798	410892	129897
3799	411009	129792
3800	411124	129686
3801	411244	129582
3802	411399	129488
3803	411510	129381
3804	411619	129273
3805	411733	129166
3806	411845	129060
3807	411958	128953
3808	412077	128848
3809	412184	128739
3810	412297	128633
3811	412390	128520
3812	412487	128408
3813	412611	128305
3814	412719	128197
3815	412822	128087
3816	412939	127981
3817	413053	127875
3818	413154	127765
3819	413250	127653
3820	413352	127543
3821	413455	127433
3822	413555	127322
3823	413671	127216
3824	413783	127110
3825	413897	127003
3826	414002	126894
3827	414095	126781
3828	414203	126673
3829	414315	126566
3830	414418	126456
3831	414532	126350
3832	414641	126242
3833	414749	126134
3834	414865	126028
3835	414975	125920
3836	415086	125813
3837	415190	125703
3838	415306	125598
3839	415412	125489
3840	415524	125382
3841	415634	125274
3842	415748	125167
3843	415858	125060
3844	415963	124951
3845	416059	124839
3846	416175	124733
3847	416284	124625
3848	416393	124517
3849	416495	124407
3850	416600	124298
3851	416700	124187
3852	416798	124076
3853	416911	123969
3854	417017	123861
3855	417106	123747
3856	417215	123639
3857	417315	123528
3858	417432	123423
3859	417546	123316
3860	417650	123207
3861	417750	123096
3862	417861	122989
3863	417971	122881
3864	418077	122773
3865	418187	122665
3866	418283	122553
3867	418382	122442
3868	418477	122330
3869	418580	122221
3870	418687	122112
3871	418808	122008
3872	418934	121905
3873	419045	121798
3874	419157	121690
3875	419270	121584
3876	419381	121476
3877	419478	121365
3878	419575	121253
3879	419676	121143
3880	419790	121037
3881	419894	120927
3882	419999	120818
3883	420105	120710
3884	420220	120603
3885	420333	120497
3886	420442	120389
3887	420546	120279
3888	420662	120173
3889	420786	120070
3890	420893	119961
3891	420997	119852
3892	421100	119742
3893	421207	119634
3894	421317	119526
3895	421416	119415
3896	421515	119304
3897	421626	119197
3898	421733	119089
3899	421825	118976
3900	421934	118868
3901	422046	118761
3902	422157	118654
3903	422289	118552
3904	422411	118448
3905	422527	118342
3906	422629	118232
3907	422749	118127
3908	422866	118021
3909	422975	117913
3910	423082	117805
3911	423197	117699
3912	423293	117587
3913	423388	117475
3914	423488	117365
3915	423591	117255
3916	423697	117146
3917	423790	117034
3918	423895	116925
3919	424002	116816
3920	424112	116709
3921	424219	116600
3922	424332	116494
3923	424437	116385
3924	424538	116274
3925	424644	116166
3926	424753	116058
3927	424853	115947
3928	424961	115839
3929	425079	115733
3930	425188	115626
3931	425300	115519
3932	425410	115411
3933	425516	115302
3934	425620	115193
3935	425730	115085
3936	425821	114972
3937	425931	114865
3938	426018	114751
3939	426139	114646
3940	426232	114534
3941	426347	114428
3942	426460	114321
3943	426557	114210
3944	426664	114101
3945	426746	113986
3946	426847	113876
3947	426956	113768
3948	427064	113660
3949	427173	113552
3950	427291	113446
3951	427392	113336
3952	427498	113228
3953	427610	113121
3954	427694	113006
3955	427802	112898
3956	427918	112792
3957	428007	112679
3958	428107	112568
3959	428212	112459
3960	428300	112346
3961	428410	112238
3962	428500	112125
3963	428597	112014
3964	428708	111907
3965	428808	111797
3966	428922	111690
3967	429023	111580
3968	429127	111471
3969	429238	111364
3970	429329	111251
3971	429429	111141
3972	429533	111032
3973	429640	110923
3974	429744	110814
3975	429836	110702
3976	429948	110595
3977	430059	110487
3978	430170	110380
3979	430276	110271
3980	430381	110163
3981	430488	110054
3982	430599	109947
3983	430708	109839
3984	430816	109731
3985	430922	109622
3986	431037	109516
3987	431145	109408
3988	431252	109299
3989	431346	109188
3990	431444	109077
3991	431559	108970
3992	431657	108860
3993	431761	108751
3994	431864	108641
3995	431961	108530
3996	432072	108423
3997	432184	108316
3998	432300	108210
3999	432401	108100
4000	432506	107991
4001	432614	107883
4002	432728	107776
4003	432834	107668
4004	432936	107558
4005	433046	107450
4006	433148	107341
4007	433260	107234
4008	433373	107127
4009	433472	107016
4010	433581	106908
4011	433692	106801
4012	433800	106693
4013	433901	106583
4014	434003	106473
4015	434109	106365
4016	434221	106258
4017	434323	106148
4018	434431	106040
4019	434536	105931
4020	434637	105821
4021	434748	105714
4022	434857	105606
4023	434964	105498
4024	435073	105390
4025	435182	105282
4026	435291	105174
4027	435399	105066
4028	435500	104956
4029	435613	104849
4030	435719	104741
4031	435827	104633
4032	435940	104526
4033	436051	104418
4034	436148	104308
4035	436247	104197
4036	436354	104089
4037	436468	103982
4038	436582	103876
4039	436692	103768
4040	436804	103661
4041	436905	103551
4042	437007	103441
4043	437116	103334
4044	437234	103228
4045	437348	103121
4046	437456	103013
4047	437568	102906
4048	437678	102798
4049	437784	102690
4050	437896	102583
4051	438009	102476
4052	438108	102365
4053	438214	102257
4054	438325	102149
4055	438435	102042
4056	438550	101935
4057	438657	101827
4058	438762	101718
4059	438863	101608
4060	438965	101499
4061	439063	101388
4062	439169	101280
4063	439272	101171
4064	439375	101061
4065	439482	100953
4066	439592	100845
4067	439644	100724
4068	439760	100618
4069	439864	100509
4070	439975	100402
4071	440078	100292
4072	440176	100182
4073	440267	100070
4074	440372	99961
4075	440478	99853
4076	440591	99746
4077	440688	99635
4078	440798	99528
4079	440898	99418
4080	441008	99310
4081	441120	99203
4082	441227	99095
4083	441338	98987
4084	441447	98879
4085	441560	98772
4086	441675	98666
4087	441785	98558
4088	441888	98449
4089	442003	98343
4090	442115	98235
4091	442218	98126
4092	442326	98018
4093	442429	97909
4094	442540	97801
4095	442642	97692
4096	442739	97582
4097	442836	97471
4098	442947	97364
4099	443056	97256
4100	443170	97149
4101	443281	97042
4102	443394	96935
4103	443484	96823
4104	443587	96713
4105	443698	96606
4106	443811	96499
4107	443915	96390
4108	444012	96280
4109	444112	96170
4110	444266	96072
4111	444409	95971
4112	444528	95866
4113	444643	95759
4114	444760	95653
4115	444883	95548
4116	444993	95440
4117	445096	95331
4118	445201	95222
4119	445305	95113
4120	445411	95005
4121	445519	94897
4122	445627	94789
4123	445729	94679
4124	445842	94572
4125	445955	94465
4126	446058	94356
4127	446160	94247
4128	446275	94140
4129	446375	94030
4130	446475	93920
4131	446567	93809
4132	446674	93701
4133	446787	93594
4134	446887	93484
4135	446993	93375
4136	447095	93266
4137	447158	93148
4138	447278	93043
4139	447385	92935
4140	447493	92826
4141	447607	92720
4142	447723	92613
4143	447822	92503
4144	447921	92394
4145	448037	92287
4146	448150	92180
4147	448259	92072
4148	448366	91964
4149	448479	91857
4150	448591	91750
4151	448700	91642
4152	448802	91532
4153	448910	91424
4154	449023	91317
4155	449121	91207
4156	449233	91100
4157	449346	90993
4158	449455	90885
4159	449567	90778
4160	449670	90669
4161	449783	90561
4162	449893	90454
4163	450004	90346
4164	450120	90240
4165	450233	90133
4166	450327	90022
4167	450431	89913
4168	450536	89804
4169	450647	89697
4170	450758	89589
4171	450873	89482
4172	450980	89374
4173	451092	89267
4174	451190	89157
4175	451290	89047
4176	451399	88939
4177	451516	88833
4178	451659	88732
4179	451775	88625
4180	451896	88520
4181	452031	88417
4182	452138	88309
4183	452249	88201
4184	452365	88095
4185	452492	87990
4186	452611	87884
4187	452728	87778
4188	452849	87672
4189	452976	87568
4190	453106	87464
4191	453214	87356
4192	453332	87249
4193	453439	87141
4194	453558	87035
4195	453671	86928
4196	453794	86823
4197	453911	86716
4198	454011	86607
4199	454104	86496
4200	454206	86386
4201	454327	86281
4202	454438	86173
4203	454554	86066
4204	454668	85959
4205	454784	85853
4206	454897	85746
4207	455010	85638
4208	455116	85530
4209	455226	85422
4210	455341	85315
4211	455449	85207
4212	455561	85100
4213	455670	84992
4214	455776	84883
4215	455886	84775
4216	455999	84668
4217	456094	84558
4218	456200	84449
4219	456307	84341
4220	456427	84235
4221	456595	84138
4222	456749	84038
4223	456865	83931
4224	457002	83828
4225	457110	83720
4226	457222	83613
4227	457325	83504
4228	457441	83397
4229	457557	83290
4230	457666	83182
4231	457775	83074
4232	457879	82965
4233	457994	82858
4234	458095	82749
4235	458202	82640
4236	458305	82531
4237	458409	82422
4238	458520	82315
4239	458630	82207
4240	458729	82097
4241	458841	81989
4242	458946	81881
4243	459059	81774
4244	459169	81666
4245	459279	81558
4246	459389	81450
4247	459496	81342
4248	459605	81234
4249	459711	81125
4250	459813	81016
4251	459914	80906
4252	460018	80797
4253	460120	80688
4254	460230	80580
4255	460342	80473
4256	460448	80364
4257	460553	80256
4258	460659	80147
4259	460772	80040
4260	460876	79931
4261	460982	79822
4262	461079	79712
4263	461183	79603
4264	461293	79496
4265	461398	79387
4266	461513	79280
4267	461625	79172
4268	461741	79066
4269	461850	78958
4270	461958	78849
4271	462067	78741
4272	462181	78634
4273	462286	78525
4274	462391	78417
4275	462503	78309
4276	462604	78200
4277	462716	78092
4278	462821	77984
4279	462931	77876
4280	463040	77768
4281	463156	77661
4282	463257	77552
4283	463369	77444
4284	463474	77335
4285	463578	77226
4286	463685	77118
4287	463782	77008
4288	463892	76900
4289	463992	76791
4290	464091	76681
4291	464194	76572
4292	464300	76464
4293	464408	76355
4294	464522	76248
4295	464628	76140
4296	464744	76033
4297	464850	75924
4298	464984	75820
4299	465088	75712
4300	465195	75603
4301	465299	75494
4302	465411	75387
4303	465508	75277
4304	465613	75168
4305	465728	75061
4306	465845	74954
4307	465961	74848
4308	466073	74740
4309	466187	74633
4310	466295	74525
4311	466409	74417
4312	466518	74309
4313	466636	74203
4314	466737	74093
4315	466837	73984
4316	466955	73877
4317	467063	73769
4318	467169	73661
4319	467281	73553
4320	467385	73444
4321	467489	73335
4322	467605	73228
4323	467727	73122
4324	467839	73015
4325	467954	72908
4326	468065	72800
4327	468154	72689
4328	468266	72581
4329	468380	72474
4330	468484	72365
4331	468590	72257
4332	468695	72148
4333	468805	72040
4334	468915	71932
4335	469024	71824
4336	469140	71717
4337	469261	71611
4338	469381	71505
4339	469487	71396
4340	469604	71289
4341	469722	71183
4342	469842	71076
4343	469966	70970
4344	470086	70864
4345	470197	70756
4346	470313	70649
4347	470434	70543
4348	470552	70436
4349	470666	70329
4350	470787	70223
4351	470904	70116
4352	471028	70010
4353	471145	69903
4354	471248	69794
4355	471355	69686
4356	471475	69579
4357	471597	69473
4358	471712	69366
4359	471833	69259
4360	471948	69152
4361	472066	69045
4362	472184	68939
4363	472285	68829
4364	472396	68722
4365	472517	68615
4366	472645	68510
4367	472756	68402
4368	472870	68295
4369	472981	68187
4370	473105	68081
4371	473227	67975
4372	473343	67867
4373	473463	67761
4374	473590	67655
4375	473710	67549
4376	473819	67441
4377	473932	67333
4378	474052	67226
4379	474162	67118
4380	474276	67011
4381	474400	66905
4382	474497	66795
4383	474605	66687
4384	474720	66579
4385	474833	66472
4386	474936	66363
4387	475046	66255
4388	475153	66146
4389	475261	66038
4390	475364	65929
4391	475472	65821
4392	475571	65711
4393	475676	65603
4394	475780	65494
4395	475885	65385
4396	475989	65276
4397	476088	65167
4398	476190	65058
4399	476305	64950
4400	476412	64842
4401	476513	64733
4402	476624	64625
4403	476737	64517
4404	476839	64408
4405	476942	64299
4406	477049	64191
4407	477164	64083
4408	477276	63975
4409	477386	63867
4410	477495	63759
4411	477599	63651
4412	477714	63543
4413	477824	63435
4414	477935	63327
4415	478047	63220
4416	478160	63112
4417	478270	63004
4418	478374	62895
4419	478475	62786
4420	478590	62678
4421	478704	62571
4422	478810	62462
4423	478922	62355
4424	479032	62247
4425	479142	62139
4426	479259	62032
4427	479365	61923
4428	479470	61814
4429	479578	61706
4430	479679	61597
4431	479792	61489
4432	479901	61381
4433	480004	61272
4434	480118	61165
4435	480222	61056
4436	480329	60947
4437	480434	60839
4438	480545	60731
4439	480653	60622
4440	480757	60514
4441	480869	60406
4442	480980	60298
4443	481093	60190
4444	481459	60114
4445	481690	60021
4446	481912	59927
4447	481912	59927
4448	482608	59783
4449	482900	59697
4450	483152	59606
4451	483400	59515
4452	483594	59417
4453	483801	59320
4454	483982	59221
4455	484176	59122
4456	484412	59029
4457	484584	58928
4458	484753	58827
4459	484934	58727
4460	485136	58629
4461	485334	58531
4462	485505	58430
4463	485662	58327
4464	485835	58226
4465	485997	58123
4466	486183	58024
4467	486369	57924
4468	486539	57822
4469	486721	57722
4470	486932	57625
4471	487093	57523
4472	487287	57424
4473	487464	57323
4474	487625	57220
4475	487785	57117
4476	487914	57010
4477	488084	56908
4478	488243	56805
4479	488402	56702
4480	488549	56597
4481	488702	56493
4482	488854	56389
4483	489001	56284
4484	489109	56175
4485	489311	56077
4486	489471	55973
4487	489614	55868
4488	489741	55761
4489	489893	55657
4490	490091	55558
4491	490257	55455
4492	490394	55349
4493	490532	55243
4494	490661	55136
4495	490822	55033
4496	490945	54925
4497	491069	54818
4498	491204	54711
4499	491333	54604
4500	491467	54498
4501	491604	54392
4502	491820	54294
4503	492082	54202
4504	492274	54102
4505	492466	54001
4506	492644	53900
4507	492856	53801
4508	493027	53699
4509	493175	53594
4510	493296	53486
4511	493433	53379
4512	493588	53275
4513	493722	53168
4514	493852	53061
4515	493974	52953
4516	494100	52845
4517	494268	52742
4518	494411	52636
4519	494554	52530
4520	494678	52422
4521	494815	52316
4522	494934	52207
4523	495084	52102
4524	495217	51995
4525	495358	51889
4526	495526	51786
4527	495655	51678
4528	495775	51570
4529	495892	51461
4530	496054	51357
4531	496238	51255
4532	496410	51152
4533	496576	51048
4534	496788	50949
4535	496997	50850
4536	497157	50746
4537	497323	50642
4538	497521	50541
4539	497715	50440
4540	497842	50332
4541	497986	50226
4542	498123	50119
4543	498250	50011
4544	498370	49902
4545	498508	49796
4546	498659	49690
4547	498789	49582
4548	498936	49476
4549	499068	49369
4550	499208	49262
4551	499382	49159
4552	499560	49056
4553	499717	48950
4554	499970	48855
4555	500117	48749
4556	500257	48642
4557	500393	48534
4558	500530	48427
4559	500639	48317
4560	500814	48214
4561	500950	48107
4562	501078	47998
4563	501210	47891
4564	501341	47783
4565	501475	47675
4566	501598	47567
4567	501717	47458
4568	501837	47349
4569	501971	47241
4570	502109	47134
4571	502251	47027
4572	502381	46919
4573	502523	46812
4574	502665	46705
4575	502825	46600
4576	502982	46495
4577	503113	46387
4578	503258	46280
4579	503400	46173
4580	503541	46066
4581	503678	45958
4582	503802	45850
4583	503925	45741
4584	504054	45633
4585	504167	45523
4586	504288	45414
4587	504414	45306
4588	504540	45197
4589	504670	45089
4590	504807	44981
4591	504921	44872
4592	505047	44763
4593	505172	44654
4594	505298	44546
4595	505420	44437
4596	505535	44327
4597	505663	44219
4598	505786	44110
4599	505913	44002
4600	506045	43893
4601	506188	43786
4602	506297	43676
4603	506435	43569
4604	506557	43460
4605	506702	43353
4606	506843	43245
4607	506975	43137
4608	507102	43028
4609	507231	42920
4610	507363	42812
4611	507490	42703
4612	507602	42593
4613	507724	42484
4614	507849	42375
4615	507972	42266
4616	508096	42157
4617	508224	42049
4618	508350	41940
4619	508469	41831
4620	508604	41723
4621	508728	41614
4622	508850	41505
4623	508966	41395
4624	509090	41286
4625	509211	41177
4626	509331	41068
4627	509449	40958
4628	509555	40848
4629	509674	40738
4630	509798	40629
4631	509920	40520
4632	510058	40412
4633	510176	40303
4634	510301	40194
4635	510420	40084
4636	510554	39976
4637	510682	39867
4638	510811	39759
4639	510937	39650
4640	511060	39541
4641	511177	39431
4642	511298	39322
4643	511429	39213
4644	511550	39104
4645	511683	38995
4646	511809	38886
4647	511934	38777
4648	512062	38669
4649	512189	38560
4650	512316	38451
4651	512445	38342
4652	512577	38233
4653	512715	38125
4654	512861	38018
4655	512993	37909
4656	513120	37800
4657	513246	37691
4658	513373	37582
4659	513487	37472
4660	513616	37363
4661	513743	37254
4662	513869	37145
4663	513982	37035
4664	514109	36926
4665	514234	36817
4666	514354	36708
4667	514476	36598
4668	514603	36489
4669	514734	36380
4670	514870	36272
4671	515003	36163
4672	515134	36055
4673	515261	35945
4674	515386	35836
4675	515510	35727
4676	515663	35620
4677	515776	35509
4678	515900	35400
4679	516021	35291
4680	516142	35181
4681	516260	35071
4682	516379	34962
4683	516504	34852
4684	516640	34744
4685	516774	34635
4686	516902	34526
4687	517057	34419
4688	517190	34310
4689	517323	34201
4690	517447	34091
4691	517575	33982
4692	517710	33874
4693	517845	33765
4694	517977	33656
4695	518097	33546
4696	518226	33437
4697	518347	33327
4698	518475	33218
4699	518599	33109
4700	518720	32999
4701	518862	32891
4702	518985	32781
4703	519108	32671
4704	519236	32562
4705	519366	32453
4706	519495	32344
4707	519637	32235
4708	519767	32126
4709	519908	32018
4710	520056	31910
4711	520191	31801
4712	520322	31691
4713	520429	31581
4714	520550	31471
4715	520676	31362
4716	520806	31252
4717	520931	31143
4718	521058	31033
4719	521196	30925
4720	521357	30817
4721	521517	30709
4722	521665	30601
4723	521797	30492
4724	521921	30382
4725	522041	30272
4726	522165	30163
4727	522288	30053
4728	522405	29943
4729	522548	29834
4730	522691	29726
4731	522826	29616
4732	522970	29508
4733	523111	29399
4734	523266	29291
4735	523443	29184
4736	523610	29077
4737	523753	28968
4738	523873	28858
4739	524010	28749
4740	524146	28640
4741	524281	28530
4742	524413	28421
4743	524541	28311
4744	524670	28202
4745	524792	28092
4746	524917	27982
4747	525049	27872
4748	525191	27763
4749	525351	27655
4750	525492	27546
4751	525634	27437
4752	525766	27328
4753	525884	27218
4754	526004	27107
4755	526135	26998
4756	526308	26890
4757	526444	26781
4758	526585	26672
4759	526754	26564
4760	526920	26456
4761	527048	26346
4762	527163	26236
4763	527303	26127
4764	527439	26017
4765	527553	25907
4766	527709	25798
4767	527841	25688
4768	527982	25579
4769	528103	25469
4770	528227	25359
4771	528396	25251
