iter	R2	RMSE
1820	0.9929068692	1353.436873
1821	0.9929293312	1351.292189
1822	0.9929447182	1349.821074
1823	0.9929528416	1349.043762
1824	0.9929638272	1347.991856
1825	0.9929772417	1346.706267
1826	0.99298421	1346.037966
1827	0.9929926946	1345.223801
1828	0.993009245	1343.63424
1829	0.9930148889	1343.091744
1830	0.9930287348	1341.759946
1831	0.9930446074	1340.231574
1832	0.9930473469	1339.967609
1833	0.9930488043	1339.827167
1834	0.9930598436	1338.762837
1835	0.9930691083	1337.86896
1836	0.9931045505	1334.443871
1837	0.9931150032	1333.432056
1838	0.9931193379	1333.012232
1839	0.9931308937	1331.89239
1840	0.9931426103	1330.756007
1841	0.9931563611	1329.42109
1842	0.9931662545	1328.459811
1843	0.9931710891	1327.98981
1844	0.993178931	1327.227105
1845	0.9931869473	1326.44698
1846	0.9931988788	1325.284981
1847	0.9932154194	1323.672432
1848	0.993230263	1322.22364
1849	0.9932499286	1320.301766
1850	0.9932590844	1319.406034
1851	0.9932633446	1318.989035
1852	0.9932650629	1318.820811
1853	0.99326621	1318.708501
1854	0.9932840902	1316.956558
1855	0.9933037714	1315.025444
1856	0.9933217315	1313.260736
1857	0.9933300127	1312.446241
1858	0.9933386894	1311.592314
1859	0.9933509488	1310.384837
1860	0.9933591098	1309.580407
1861	0.9933699148	1308.514606
1862	0.993384849	1307.040068
1863	0.9933917715	1306.356006
1864	0.9933985913	1305.681741
1865	0.9934080237	1304.748596
1866	0.9934126413	1304.291542
1867	0.9934173295	1303.827329
1868	0.9934213016	1303.433895
1869	0.9934316186	1302.411435
1870	0.9934401366	1301.566667
1871	0.9934442636	1301.15718
1872	0.9934622954	1299.366507
1873	0.9934776605	1297.838704
1874	0.9934879215	1296.817412
1875	0.9934949478	1296.117612
1876	0.993499215	1295.692428
1877	0.9935015307	1295.461635
1878	0.9935117351	1294.444122
1879	0.993522949	1293.325019
1880	0.993527658	1292.85479
1881	0.99354271	1291.350595
1882	0.9935634079	1289.279317
1883	0.9935649103	1289.128832
1884	0.9935845761	1287.15752
1885	0.99359142	1286.470779
1886	0.9935916124	1286.451465
1887	0.9935960593	1286.005044
1888	0.9936076901	1284.836697
1889	0.9936182412	1283.775886
1890	0.9936250579	1283.090072
1891	0.9936284734	1282.746302
1892	0.9936317978	1282.411615
1893	0.9936484387	1280.734964
1894	0.9936499329	1280.584316
1895	0.9936597027	1279.598822
1896	0.9936711611	1278.442037
1897	0.9936787957	1277.670699
1898	0.9936881851	1276.721425
1899	0.9937086803	1274.646913
1900	0.9937192622	1273.57449
1901	0.9937195615	1273.544151
1902	0.9937277425	1272.714409
1903	0.9937379914	1271.674176
1904	0.9937386384	1271.60847
1905	0.9937560766	1269.836494
1906	0.9937612472	1269.310608
1907	0.9937722161	1268.194277
1908	0.9937770004	1267.707056
1909	0.9937814398	1267.254797
1910	0.9937919025	1266.188267
1911	0.9937930722	1266.068982
1912	0.9938002948	1265.332142
1913	0.9938148593	1263.844994
1914	0.9938268378	1262.620583
1915	0.9938307215	1262.223347
1916	0.9938369324	1261.587819
1917	0.9938473207	1260.524119
1918	0.9938569523	1259.537103
1919	0.9938592677	1259.299713
1920	0.9938594604	1259.279953
1921	0.9938761816	1257.564222
1922	0.9938818831	1256.978665
1923	0.9938885767	1256.290871
1924	0.9938918073	1255.958781
1925	0.9939011053	1255.002494
1926	0.9939026169	1254.846952
1927	0.9939080063	1254.292264
1928	0.9939086759	1254.223327
1929	0.9939117195	1253.909948
1930	0.9939183011	1253.232004
1931	0.9939296837	1252.05867
1932	0.9939437584	1250.606309
1933	0.9939463165	1250.342165
1934	0.9939518049	1249.775242
1935	0.99395633	1249.30763
1936	0.9939666408	1248.24148
1937	0.9939684416	1248.055181
1938	0.9939950967	1245.294389
1939	0.9940038219	1244.38934
1940	0.9940108267	1243.662278
1941	0.9940187207	1242.842407
1942	0.9940224041	1242.45966
1943	0.9940317656	1241.486369
1944	0.9940340182	1241.252062
1945	0.9940388677	1240.747482
1946	0.9940493928	1239.65165
1947	0.9940585708	1238.695279
1948	0.9940645083	1238.076191
1949	0.9940711673	1237.381497
1950	0.9940883293	1235.589296
1951	0.9940922515	1235.179346
1952	0.9940983742	1234.539114
1953	0.9941050328	1233.842479
1954	0.9941086619	1233.462626
1955	0.9941165602	1232.635513
1956	0.9941196286	1232.314047
1957	0.9941244188	1231.812019
1958	0.9941282245	1231.413024
1959	0.9941364527	1230.549917
1960	0.9941533765	1228.772786
1961	0.9941624441	1227.819558
1962	0.9941689568	1227.134452
1963	0.9941733571	1226.671344
1964	0.9941740981	1226.593341
1965	0.9941821099	1225.749651
1966	0.9941949408	1224.397256
1967	0.9941985677	1224.014699
1968	0.994208061	1223.012817
1969	0.9942118294	1222.614898
1970	0.9942207136	1221.676244
1971	0.9942305674	1220.634312
1972	0.9942381418	1219.83279
1973	0.9942446435	1219.144367
1974	0.9942578276	1217.74718
1975	0.9942630554	1217.192723
1976	0.9942742598	1216.003541
1977	0.9942865276	1214.700156
1978	0.9942936382	1213.944059
1979	0.9943101269	1212.18892
1980	0.9943181829	1211.330476
1981	0.99432016	1211.119709
1982	0.9943295191	1210.121469
1983	0.9943333924	1209.708104
1984	0.9943501738	1207.91553
1985	0.9943521525	1207.703988
1986	0.994358022	1207.076275
1987	0.99436262	1206.584313
1988	0.9943670755	1206.107414
1989	0.9943717739	1205.604302
1990	0.9943755231	1205.20268
1991	0.9943807195	1204.645816
1992	0.9943897633	1203.676033
1993	0.9944009156	1202.479073
1994	0.9944045574	1202.087946
1995	0.9944080644	1201.711174
1996	0.9944168811	1200.76345
1997	0.99444026	1198.246752
1998	0.9944576713	1196.36902
1999	0.9944694363	1195.098551
2000	0.9944734283	1194.667153
2001	0.9944817552	1193.766816
2002	0.9944887993	1193.004643
2003	0.9944931596	1192.53261
2004	0.994505837	1191.159147
2005	0.9945146159	1190.207114
2006	0.9945217681	1189.430924
2007	0.9945272274	1188.838117
2008	0.9945394774	1187.50685
2009	0.9945477757	1186.604185
2010	0.9945571025	1185.588833
2011	0.9945670403	1184.505996
2012	0.9945680211	1184.399072
2013	0.9945710226	1184.071796
2014	0.9945778279	1183.329437
2015	0.9945806903	1183.01706
2016	0.9945826612	1182.801918
2017	0.9945860695	1182.429777
2018	0.9945912099	1181.868296
2019	0.9946025695	1180.626559
2020	0.9946077598	1180.058761
2021	0.9946121921	1179.573678
2022	0.994630359	1177.583326
2023	0.9946433054	1176.162864
2024	0.9946500437	1175.422874
2025	0.9946534682	1175.046623
2026	0.9946668575	1173.574368
2027	0.9946835707	1171.734025
2028	0.9946853171	1171.541555
2029	0.9946988509	1170.048945
2030	0.9947046858	1169.404843
2031	0.9947082076	1169.015906
2032	0.9947116177	1168.639177
2033	0.994717213	1168.020779
2034	0.9947250195	1167.157461
2035	0.9947276404	1166.867465
2036	0.994736798	1165.85366
2037	0.9947408927	1165.400056
2038	0.9947506752	1164.315672
2039	0.9947645252	1162.778668
2040	0.9947660699	1162.607122
2041	0.994770272	1162.140324
2042	0.9947711806	1162.039363
2043	0.9947810495	1160.942235
2044	0.9947852242	1160.477816
2045	0.9947921627	1159.705525
2046	0.9947927855	1159.636171
2047	0.994801333	1158.684032
2048	0.99480535	1158.236288
2049	0.9948158979	1157.059774
2050	0.9948230859	1156.257328
2051	0.9948287158	1155.628443
2052	0.9948340902	1155.02778
2053	0.9948370769	1154.693835
2054	0.9948451995	1153.785164
2055	0.9948510756	1153.127368
2056	0.994856016	1152.574015
2057	0.9948617893	1151.927048
2058	0.9948686691	1151.155597
2059	0.9948722819	1150.750281
2060	0.9948799395	1149.890711
2061	0.9948859664	1149.213738
2062	0.9948991398	1147.732639
2063	0.9949001267	1147.621598
2064	0.9949098063	1146.531988
2065	0.9949143689	1146.018023
2066	0.9949203416	1145.344863
2067	0.9949283394	1144.442855
2068	0.9949303491	1144.216084
2069	0.9949306645	1144.180487
2070	0.9949421949	1142.878504
2071	0.994945935	1142.455864
2072	0.9949525641	1141.70638
2073	0.9949611515	1140.734747
2074	0.9949672813	1140.040683
2075	0.9949697409	1139.76207
2076	0.9949779675	1138.829688
2077	0.9949826082	1138.303389
2078	0.9949935597	1137.060422
2079	0.9950013135	1136.179559
2080	0.9950034296	1135.939037
2081	0.9950119108	1134.974554
2082	0.9950210108	1133.938793
2083	0.9950354508	1132.293278
2084	0.9950383224	1131.965761
2085	0.995048862	1130.762863
2086	0.9950530046	1130.289707
2087	0.9950611338	1129.360649
2088	0.9950625686	1129.196586
2089	0.9950690998	1128.44949
2090	0.995073245	1127.975081
2091	0.995082323	1126.935393
2092	0.9950852092	1126.604651
2093	0.995095476	1125.427312
2094	0.9950986887	1125.058655
2095	0.995099456	1124.970585
2096	0.99511386	1123.316074
2097	0.9951256835	1121.956148
2098	0.9951298665	1121.47463
2099	0.9951318918	1121.241422
2100	0.9951354214	1120.834866
2101	0.9951507804	1119.06406
2102	0.9951562948	1118.42759
2103	0.9951592673	1118.084356
2104	0.9951653407	1117.382733
2105	0.9951724682	1116.558779
2106	0.9951847647	1115.135851
2107	0.9951880548	1114.754818
2108	0.9951901225	1114.515284
2109	0.9952003488	1113.329863
2110	0.9952151425	1111.612767
2111	0.9952160693	1111.505097
2112	0.995222868	1110.715014
2113	0.995226675	1110.272344
2114	0.9952281265	1110.103529
2115	0.9952404657	1108.667334
2116	0.9952531998	1107.183227
2117	0.9952667636	1105.600222
2118	0.9952698982	1105.234067
2119	0.9952797106	1104.087094
2120	0.9952837526	1103.614279
2121	0.9952842456	1103.556598
2122	0.9952955215	1102.236441
2123	0.9952985239	1101.884654
2124	0.9953010725	1101.585956
2125	0.9953138933	1100.082123
2126	0.9953200319	1099.361357
2127	0.9953209237	1099.256608
2128	0.9953347392	1097.63257
2129	0.9953384207	1097.199397
2130	0.9953437541	1096.571547
2131	0.995356647	1095.05232
2132	0.9953609492	1094.544907
2133	0.9953651908	1094.044413
2134	0.9953678554	1093.729879
2135	0.9953685694	1093.645581
2136	0.9953912365	1090.966036
2137	0.9953921367	1090.859486
2138	0.9954025285	1089.628719
2139	0.9954053089	1089.299185
2140	0.9954101547	1088.724618
2141	0.9954221394	1087.302291
2142	0.995425255	1086.932228
2143	0.9954289262	1086.496009
2144	0.9954370605	1085.52886
2145	0.9954448801	1084.598319
2146	0.99544871	1084.142262
2147	0.9954563307	1083.234241
2148	0.9954587275	1082.948497
2149	0.9954643441	1082.278602
2150	0.9954712652	1081.452537
2151	0.9954799446	1080.415734
2152	0.9954833272	1080.011394
2153	0.9954964076	1078.446386
2154	0.9955125468	1076.512272
2155	0.9955170722	1075.969332
2156	0.9955213347	1075.457679
2157	0.9955224109	1075.328459
2158	0.9955237159	1075.171747
2159	0.995526422	1074.846697
2160	0.9955346556	1073.857123
2161	0.9955471432	1072.354514
2162	0.9955515034	1071.829368
2163	0.995565244	1070.172742
2164	0.9955750433	1068.989725
2165	0.995577754	1068.662256
2166	0.9955863302	1067.625502
2167	0.9955891049	1067.289869
2168	0.9955983042	1066.176317
2169	0.9956025758	1065.658867
2170	0.9956089484	1064.886429
2171	0.9956169598	1063.914551
2172	0.9956211023	1063.411666
2173	0.9956245236	1062.996158
2174	0.9956321564	1062.068583
2175	0.9956348059	1061.74641
2176	0.995640676	1061.032279
2177	0.9956423772	1060.82522
2178	0.9956499177	1059.906991
2179	0.9956539082	1059.42073
2180	0.9956544024	1059.360498
2181	0.9956591533	1058.781253
2182	0.9956697021	1057.493984
2183	0.9956761654	1056.704499
2184	0.9956799171	1056.24596
2185	0.9956851397	1055.607318
2186	0.9956899495	1055.018809
2187	0.995698189	1054.009889
2188	0.9957002762	1053.754157
2189	0.9957037931	1053.323111
2190	0.9957099866	1052.563594
2191	0.9957241194	1050.828409
2192	0.9957280454	1050.345881
2193	0.9957309123	1049.993371
2194	0.9957362137	1049.341231
2195	0.9957433362	1048.464418
2196	0.9957453142	1048.220787
2197	0.9957583955	1046.608129
2198	0.9957637812	1045.943465
2199	0.9957720536	1044.921726
2200	0.9957799181	1043.949428
2201	0.9957879349	1042.957366
2202	0.9957887395	1042.857748
2203	0.9957897715	1042.72996
2204	0.9958008999	1041.350985
2205	0.9958037151	1041.001856
2206	0.9958039234	1040.97602
2207	0.9958066497	1040.637791
2208	0.9958191677	1039.083376
2209	0.9958199694	1038.983736
2210	0.9958239231	1038.492258
2211	0.9958253246	1038.31798
2212	0.9958288447	1037.880141
2213	0.9958360548	1036.982723
2214	0.9958363993	1036.939832
2215	0.9958392251	1036.587889
2216	0.995844954	1035.874014
2217	0.9958504317	1035.190979
2218	0.99585198	1034.997834
2219	0.9958560188	1034.493844
2220	0.9958612119	1033.845434
2221	0.9958632708	1033.588258
2222	0.995866116	1033.232753
2223	0.9958666528	1033.16566
2224	0.9958768126	1031.895119
2225	0.9958796382	1031.541479
2226	0.9958851192	1030.855164
2227	0.9958872628	1030.586627
2228	0.995889521	1030.303646
2229	0.9958930611	1029.859878
2230	0.9958958593	1029.508988
2231	0.9958966625	1029.408238
2232	0.99589934	1029.072335
2233	0.9959028099	1028.636843
2234	0.9959067035	1028.14797
2235	0.9959126909	1027.395744
2236	0.9959146654	1027.147559
2237	0.9959197494	1026.508245
2238	0.99593497	1024.591853
2239	0.9959368864	1024.350315
2240	0.9959390292	1024.080165
2241	0.9959452051	1023.301157
2242	0.9959501108	1022.68195
2243	0.9959515572	1022.499311
2244	0.9959550359	1022.059914
2245	0.9959664818	1020.61285
2246	0.9959695232	1020.227993
2247	0.9959697092	1020.204443
2248	0.9959740591	1019.653741
2249	0.9959828514	1018.539713
2250	0.9959876524	1017.93089
2251	0.9959940351	1017.120923
2252	0.995995135	1016.981287
2253	0.9959994046	1016.439032
2254	0.9959995582	1016.419519
2255	0.9960013549	1016.191245
2256	0.9960081762	1015.324115
2257	0.9960099016	1015.104667
2258	0.9960189248	1013.956234
2259	0.9960272515	1012.8953
2260	0.9960390132	1011.394806
2261	0.9960489411	1010.126516
2262	0.9960500795	1009.980984
2263	0.9960514903	1009.800605
2264	0.9960563756	1009.175725
2265	0.9960565532	1009.15299
2266	0.9960628396	1008.348315
2267	0.9960685356	1007.618648
2268	0.9960793773	1006.228345
2269	0.9960841763	1005.612316
2270	0.9960918161	1004.630859
2271	0.9960942792	1004.31423
2272	0.9960965213	1004.025925
2273	0.9961007927	1003.476448
2274	0.9961066682	1002.720119
2275	0.9961103273	1002.248815
2276	0.9961223715	1000.6959
2277	0.9961324251	999.3978009
2278	0.9961409871	998.2909582
2279	0.996148398	997.3319251
2280	0.9961503809	997.0751661
2281	0.9961546528	996.521788
2282	0.9961594093	995.9052792
2283	0.9961693445	994.6162929
2284	0.9961707669	994.4316107
2285	0.9961768657	993.6393918
2286	0.9961770977	993.6092339
2287	0.9961798645	993.2496109
2288	0.9961815432	993.0313486
2289	0.9961905478	991.8597926
2290	0.9961939274	991.4197276
2291	0.9962010245	990.4949503
2292	0.9962018194	990.3913172
2293	0.996207442	989.6579953
2294	0.996209674	989.3667342
2295	0.9962103441	989.2792694
2296	0.9962158502	988.5603378
2297	0.9962207463	987.9206059
2298	0.9962251341	987.3469443
2299	0.9962270662	987.0942353
2300	0.9962318083	986.4737119
2301	0.9962411154	985.2546995
2302	0.9962489764	984.2239335
2303	0.9962589976	982.9083222
2304	0.9962633635	982.3346158
2305	0.9962681157	981.7097472
2306	0.9962742238	980.906023
2307	0.9962913327	978.6512613
2308	0.9962966223	977.9530857
2309	0.9963007609	977.4065032
2310	0.9963071893	976.5568789
2311	0.9963086053	976.3696316
2312	0.9963132767	975.7516456
2313	0.9963143006	975.616146
2314	0.996315688	975.4324926
2315	0.9963266406	973.9815532
2316	0.9963298169	973.5603648
2317	0.996329969	973.5401965
2318	0.996336083	972.7289385
2319	0.9963408646	972.0939893
2320	0.9963436832	971.7195267
2321	0.9963476321	971.1946504
2322	0.9963582622	969.7802943
2323	0.9963645172	968.9470982
2324	0.996369675	968.2595099
2325	0.996374026	967.6791038
2326	0.9963802583	966.8471289
2327	0.9963879687	965.8168418
2328	0.9963904217	965.4888286
2329	0.9964039907	963.672412
2330	0.9964074641	963.2068813
2331	0.9964152789	962.1586888
2332	0.9964203846	961.4732526
2333	0.9964208153	961.4154035
2334	0.9964223304	961.2118954
2335	0.9964282699	960.4136759
2336	0.9964301647	960.1588959
2337	0.9964336842	959.6854637
2338	0.9964378963	959.1185714
2339	0.9964395099	958.9013116
2340	0.9964448169	958.1864038
2341	0.9964519318	957.227127
2342	0.9964653196	955.4194911
2343	0.9964697859	954.8156834
2344	0.9964711709	954.6283566
2345	0.9964820639	953.1538158
2346	0.9964882544	952.3148173
2347	0.9964929363	951.6797918
2348	0.9964955595	951.3238105
2349	0.9964977922	951.0207091
2350	0.9964996011	950.7750836
2351	0.9965056295	949.9560055
2352	0.996506867	949.7877871
2353	0.9965111367	949.207143
2354	0.9965163669	948.4953842
2355	0.9965205893	947.9203981
2356	0.9965218445	947.7493932
2357	0.9965291949	946.7474253
2358	0.9965353519	945.9073254
2359	0.9965398892	945.2877356
2360	0.9965418102	945.0252901
2361	0.9965494724	943.9777872
2362	0.9965547751	943.2521679
2363	0.9965588901	942.6886796
2364	0.9965610984	942.3861532
2365	0.9965661043	941.6999984
2366	0.9965680024	941.4396978
2367	0.996568415	941.383104
2368	0.9965715829	940.9484782
2369	0.9965787872	939.959334
2370	0.9965822644	939.4815366
2371	0.9965840393	939.2375639
2372	0.996587028	938.8265924
2373	0.9965956844	937.635251
2374	0.9965963422	937.5446676
2375	0.9965973323	937.4082919
2376	0.9965995632	937.1009348
2377	0.9966007269	936.9405844
2378	0.99660775	935.9721889
2379	0.9966133187	935.2036388
2380	0.9966135171	935.1762343
2381	0.9966221572	933.9824995
2382	0.9966245212	933.6556194
2383	0.9966301187	932.8811569
2384	0.9966337623	932.376698
2385	0.9966387952	931.6794382
2386	0.9966430395	931.0910225
2387	0.9966473164	930.4977
2388	0.9966490166	930.2617443
2389	0.996653685	929.6135131
2390	0.9966550955	929.4175838
2391	0.9966584541	928.95085
2392	0.9966620677	928.4484287
2393	0.9966685304	927.5491863
2394	0.9966696416	927.3944857
2395	0.9966729145	926.9386691
2396	0.9966742123	926.7578644
2397	0.9966797736	925.9826883
2398	0.9966836442	925.4427939
2399	0.9966933701	924.0847703
2400	0.9966959564	923.7233197
2401	0.9967005724	923.0778323
2402	0.9967022465	922.843626
2403	0.9967111693	921.594303
2404	0.9967132464	921.3032282
2405	0.9967138807	921.2143255
2406	0.9967189232	920.5072638
2407	0.9967197985	920.3844705
2408	0.9967219834	920.0778906
2409	0.9967225574	919.997332
2410	0.9967246527	919.7031963
2411	0.9967297096	918.9929542
2412	0.9967329121	918.5428668
2413	0.9967455393	916.7660772
2414	0.9967472428	916.5261126
2415	0.9967476619	916.4670635
2416	0.9967530429	915.7086081
2417	0.9967583472	914.9603451
2418	0.9967610472	914.5792225
2419	0.9967681331	913.5782508
2420	0.9967741837	912.7226725
2421	0.9967808425	911.7801488
2422	0.9967827581	911.5088247
2423	0.9967846406	911.2421189
2424	0.9967878402	910.7886125
2425	0.9967932318	910.0239157
2426	0.9967969223	909.5001142
2427	0.9968001789	909.0376493
2428	0.9968016163	908.8334456
2429	0.9968034438	908.573761
2430	0.996805725	908.249515
2431	0.9968060694	908.2005384
2432	0.9968076494	907.9758763
2433	0.9968145664	906.9916737
2434	0.9968180153	906.5005322
2435	0.9968187333	906.3982567
2436	0.9968226082	905.8460709
2437	0.9968268272	905.2444799
2438	0.9968289638	904.9396557
2439	0.9968344711	904.1534849
2440	0.996835784	903.9659717
2441	0.9968446962	902.6920348
2442	0.9968490834	902.0642521
2443	0.9968546286	901.2701455
2444	0.996861182	900.3307555
2445	0.9968617093	900.2551372
2446	0.9968630593	900.0614779
2447	0.9968669647	899.5010272
2448	0.9968692068	899.1791135
2449	0.9968718377	898.8012274
2450	0.9968778291	897.9400781
2451	0.9968853991	896.85085
2452	0.996893425	895.6945715
2453	0.9968974136	895.1193793
2454	0.9968995396	894.8126425
2455	0.9969033533	894.2621508
2456	0.9969077757	893.6233611
2457	0.996914291	892.6814358
2458	0.9969168986	892.3041805
2459	0.9969178883	892.1609438
2460	0.9969227899	891.4512497
2461	0.996923481	891.3511378
2462	0.9969263083	890.9414621
2463	0.9969297919	890.4364402
2464	0.9969358509	889.5573882
2465	0.9969371233	889.3726713
2466	0.9969412441	888.7741817
2467	0.9969425713	888.5813339
2468	0.996952256	887.1728906
2469	0.996956616	886.5380789
2470	0.9969578661	886.3559894
2471	0.9969614496	885.8337911
2472	0.9969656516	885.2210766
2473	0.9969662579	885.1326329
2474	0.9969692691	884.6932427
2475	0.9969726721	884.1964159
2476	0.9969795279	883.1946606
2477	0.9969827546	882.7227867
2478	0.9969902805	881.6212198
2479	0.9969990248	880.3395744
2480	0.9970039918	879.6107348
2481	0.9970082934	878.9790373
2482	0.9970130575	878.2789027
2483	0.9970213348	877.061141
2484	0.9970230506	876.8084853
2485	0.9970246295	876.5759348
2486	0.9970303266	875.7363301
2487	0.9970324495	875.4232587
2488	0.9970328042	875.3709344
2489	0.99703553	874.9687652
2490	0.9970372687	874.7121346
2491	0.9970411135	874.1443916
2492	0.9970503841	872.7739012
2493	0.9970528526	872.4086211
2494	0.9970535365	872.3073929
2495	0.9970565073	871.8675313
2496	0.9970602165	871.3180136
2497	0.9970616259	871.1091299
2498	0.9970619538	871.060524
2499	0.997064533	870.6780999
2500	0.9970701724	869.8413644
2501	0.9970774453	868.7610593
2502	0.9970805444	868.3003184
2503	0.9970844296	867.7223579
2504	0.9970916085	866.6534223
2505	0.9970968487	865.872314
2506	0.9970989909	865.5527976
2507	0.9970998626	865.4227518
2508	0.9971028724	864.973567
2509	0.9971046172	864.7130603
2510	0.997107969	864.2123929
2511	0.9971102327	863.8741021
2512	0.9971108811	863.7771896
2513	0.997112017	863.6073672
2514	0.9971127171	863.5026783
2515	0.9971203301	862.3635153
2516	0.997122684	862.0109921
2517	0.9971334016	860.4040502
2518	0.9971374093	859.8023848
2519	0.9971392348	859.5281934
2520	0.9971421864	859.0846756
2521	0.9971511356	857.7385092
2522	0.9971516435	857.6620538
2523	0.9971530453	857.4509702
2524	0.9971564567	856.9371027
2525	0.9971580205	856.7014234
2526	0.997162066	856.0914635
2527	0.9971643813	855.742175
2528	0.9971709078	854.7568061
2529	0.9971726881	854.4878215
2530	0.9971768286	853.8619106
2531	0.9971778251	853.7112104
2532	0.9971836778	852.8255206
2533	0.9971884638	852.1005844
2534	0.9971908221	851.7431349
2535	0.9971946411	851.1639805
2536	0.9972017658	850.0824543
2537	0.9972047133	849.6346166
2538	0.9972082288	849.1001735
2539	0.9972135376	848.2924725
2540	0.9972200978	847.2933089
2541	0.9972264127	846.3303959
2542	0.9972313353	845.5790269
2543	0.9972340907	845.1581634
2544	0.9972399131	844.2681349
2545	0.9972420614	843.9395029
2546	0.9972426813	843.8446593
2547	0.9972504986	842.6476128
2548	0.9972513521	842.5168127
2549	0.9972552711	841.9159747
2550	0.9972564211	841.7395753
2551	0.9972594744	841.2710683
2552	0.9972674001	840.0536921
2553	0.9972712398	839.4632775
2554	0.9972751915	838.8552261
2555	0.9972778428	838.44701
2556	0.9972792864	838.2246628
2557	0.9972836248	837.5560792
2558	0.9972909171	836.4310934
2559	0.9972930669	836.0991539
2560	0.9972960024	835.6456814
2561	0.9972996055	835.0887341
2562	0.9973049742	834.258199
2563	0.9973062772	834.056498
2564	0.9973105624	833.3928318
2565	0.9973136775	832.910038
2566	0.9973165998	832.4568792
2567	0.9973207868	831.80717
2568	0.9973220651	831.6087095
2569	0.9973249864	831.1549982
2570	0.9973250899	831.1389099
2571	0.9973284	830.6245051
2572	0.9973290936	830.5166679
2573	0.9973333235	829.8587755
2574	0.9973374906	829.2101284
2575	0.9973413122	828.6148042
2576	0.9973496516	827.3142434
2577	0.9973618644	825.4059139
2578	0.9973644808	824.9965189
2579	0.9973675616	824.514176
2580	0.9973698663	824.1531709
2581	0.9973743605	823.4487472
2582	0.9973762799	823.1477119
2583	0.997377565	822.946093
2584	0.9973804819	822.488294
2585	0.9973891369	821.1283966
2586	0.9973901327	820.9717907
2587	0.9973912465	820.7965917
2588	0.997395604	820.110804
2589	0.9974001411	819.3961267
2590	0.9974054134	818.5648691
2591	0.9974075334	818.2303834
2592	0.9974120541	817.5166628
2593	0.9974136535	817.2640166
2594	0.997417871	816.5973887
2595	0.9974181661	816.5507249
2596	0.9974214612	816.0294866
2597	0.997423193	815.7554196
2598	0.9974241415	815.6052647
2599	0.997425892	815.3280889
2600	0.9974329803	814.2047284
2601	0.9974388188	813.2782745
2602	0.9974409674	812.9370673
2603	0.9974440724	812.4437334
2604	0.9974452142	812.2622417
2605	0.9974471185	811.9594723
2606	0.9974504343	811.4319959
2607	0.9974514352	811.2726963
2608	0.9974548424	810.7302235
2609	0.9974599284	809.9197651
2610	0.9974609473	809.7573193
2611	0.9974623969	809.5261281
2612	0.9974652012	809.0786995
2613	0.9974662815	808.9062655
2614	0.9974689584	808.4788427
2615	0.9974707004	808.2005736
2616	0.9974728933	807.8501515
2617	0.9974748608	807.5356095
2618	0.9974751119	807.4954509
2619	0.9974800114	806.7116109
2620	0.9974857334	805.7952094
2621	0.9974864262	805.6841914
2622	0.997487927	805.4436258
2623	0.9974900039	805.1105951
2624	0.9974957067	804.1954617
2625	0.9974980448	803.8199502
2626	0.9975020496	803.1763697
2627	0.997504198	802.8309135
2628	0.9975079343	802.2297572
2629	0.9975134143	801.3472182
2630	0.9975177058	800.6554173
2631	0.9975219979	799.9629223
2632	0.9975237079	799.6868535
2633	0.9975319951	798.3476067
2634	0.9975354864	797.7827207
2635	0.9975406532	796.946017
2636	0.9975431768	796.5370351
2637	0.997549821	795.4592313
2638	0.9975587454	794.0092418
2639	0.9975647909	793.025499
2640	0.9975681778	792.4738387
2641	0.9975751972	791.3292737
2642	0.9975805706	790.4519959
2643	0.9975843604	789.8326659
2644	0.9975886661	789.1284423
2645	0.9975918411	788.608745
2646	0.9975934179	788.350525
2647	0.9975951484	788.0670349
2648	0.9975968731	787.7843972
2649	0.9975995815	787.3403381
2650	0.9976019245	786.9559984
2651	0.9976035847	786.6835404
2652	0.99760712	786.1030532
2653	0.9976075024	786.0402382
2654	0.9976092743	785.7491045
2655	0.997611649	785.3587604
2656	0.9976119953	785.3018291
2657	0.9976145968	784.8739633
2658	0.9976233986	783.4245861
2659	0.9976282178	782.6298849
2660	0.9976326658	781.8956618
2661	0.99763732	781.1266853
2662	0.9976410304	780.5130957
2663	0.9976415178	780.432449
2664	0.9976435494	780.0962428
2665	0.9976447073	779.9045629
2666	0.9976453529	779.7976689
2667	0.9976494869	779.1128317
2668	0.9976547524	778.2396755
2669	0.997658405	777.6334183
2670	0.9976602918	777.3200468
2671	0.9976622784	776.9899743
2672	0.9976657066	776.4200553
2673	0.9976677718	776.0765188
2674	0.9976728066	775.2383683
2675	0.9976751525	774.8475344
2676	0.9976769613	774.546048
2677	0.9976809251	773.8849573
2678	0.9976883056	772.6525299
2679	0.9976907061	772.2512521
2680	0.9976944028	771.632905
2681	0.9976987724	770.9013523
2682	0.9977027133	770.2409855
2683	0.9977051829	769.8268642
2684	0.9977072757	769.4757446
2685	0.9977103884	768.9532398
2686	0.9977127705	768.5531242
2687	0.99771624	767.9699946
2688	0.9977206241	767.2325055
2689	0.9977269834	766.161497
2690	0.9977309352	765.4952008
2691	0.9977313655	765.4226099
2692	0.9977411234	763.7747137
2693	0.9977439468	763.2972318
2694	0.9977469037	762.7968575
2695	0.9977496134	762.3380261
2696	0.9977532872	761.7155077
2697	0.9977546035	761.4923508
2698	0.9977551422	761.4009948
2699	0.9977554265	761.3527851
2700	0.997758496	760.8320092
2701	0.9977595019	760.6612786
